                time                Date            Rainfall       Inifiltration          Runoff@end        WaterStorage       LeftDischarge      RightDischarge
  44793.5833  08/20/2022        0.0000        5.4571        0.0000        0.0000        0.0000        0.0000
  44793.6250  08/20/2022        0.0000        5.4564        0.0000        0.0000        0.0000        0.0000
  44793.6667  08/20/2022        0.0000        5.4560        0.0000        0.0000        0.0000        0.0000
  44793.7083  08/20/2022        0.0000        5.4562        0.0000        0.0000        0.0000        0.0000
  44793.7500  08/20/2022        0.0000        5.4563        0.0000        0.0000        0.0000        0.0000
  44793.7917  08/20/2022        0.0000        5.4569        0.0000        0.0000        0.0000        0.0000
  44793.8333  08/20/2022        0.0000        5.4588        0.0000        0.0000        0.0000        0.0000
  44793.8750  08/20/2022        0.0000        5.4608        0.0000        0.0000        0.0000        0.0000
  44793.9167  08/20/2022        0.0000        5.4624        0.0000        0.0000        0.0000        0.0000
  44793.9583  08/20/2022        0.0000        5.4631        0.0000        0.0000        0.0000        0.0000
  44794.0000  08/21/2022        0.0000        5.4642        0.0000        0.0000        0.0000        0.0000
  44794.0417  08/21/2022        0.0000        5.4661        0.0000        0.0000        0.0000        0.0000
  44794.0833  08/21/2022        0.0000        5.4667        0.0000        0.0000        0.0000        0.0000
  44794.1250  08/21/2022        0.0000        5.4672        0.0000        0.0000        0.0000        0.0000
  44794.1667  08/21/2022        0.0000        5.4678        0.0000        0.0000        0.0000        0.0000
  44794.2083  08/21/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44794.2500  08/21/2022        0.0000        5.4685        0.0000        0.0000        0.0000        0.0000
  44794.2917  08/21/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44794.3333  08/21/2022        0.0000        5.4655        0.0000        0.0000        0.0000        0.0000
  44794.3750  08/21/2022        0.0000        5.4632        0.0000        0.0000        0.0000        0.0000
  44794.4167  08/21/2022        0.0000        5.4610        0.0000        0.0000        0.0000        0.0000
  44794.4583  08/21/2022        0.0000        5.4591        0.0000        0.0000        0.0000        0.0000
  44794.5000  08/21/2022        0.0000        5.4574        0.0000        0.0000        0.0000        0.0000
  44794.5417  08/21/2022        0.0000        5.4559        0.0000        0.0000        0.0000        0.0000
  44794.5833  08/21/2022        0.0000        5.4553        0.0000        0.0000        0.0000        0.0000
  44794.6250  08/21/2022        0.0000        5.4547        0.0000        0.0000        0.0000        0.0000
  44794.6667  08/21/2022        0.0000        5.4543        0.0000        0.0000        0.0000        0.0000
  44794.7083  08/21/2022        0.0000        5.4545        0.0000        0.0000        0.0000        0.0000
  44794.7500  08/21/2022        0.0000        5.4548        0.0000        0.0000        0.0000        0.0000
  44794.7917  08/21/2022        0.0000        5.4556        0.0000        0.0000        0.0000        0.0000
  44794.8333  08/21/2022        0.0000        5.4578        0.0000        0.0000        0.0000        0.0000
  44794.8750  08/21/2022        0.0000        5.4602        0.0000        0.0000        0.0000        0.0000
  44794.9167  08/21/2022        0.0000        5.4622        0.0000        0.0000        0.0000        0.0000
  44794.9583  08/21/2022        0.0000        5.4627        0.0000        0.0000        0.0000        0.0000
  44795.0000  08/22/2022        0.0000        5.4638        0.0000        0.0000        0.0000        0.0000
  44795.0417  08/22/2022        0.0000        5.4660        0.0000        0.0000        0.0000        0.0000
  44795.0833  08/22/2022        0.0000        5.4669        0.0000        0.0000        0.0000        0.0000
  44795.1250  08/22/2022        0.0000        5.4677        0.0000        0.0000        0.0000        0.0000
  44795.1667  08/22/2022        0.0000        5.4684        0.0000        0.0000        0.0000        0.0000
  44795.2083  08/22/2022        0.0000        5.4685        0.0000        0.0000        0.0000        0.0000
  44795.2500  08/22/2022        0.0000        5.4687        0.0000        0.0000        0.0000        0.0000
  44795.2917  08/22/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44795.3333  08/22/2022        0.0000        5.4656        0.0000        0.0000        0.0000        0.0000
  44795.3750  08/22/2022        0.0000        5.4633        0.0000        0.0000        0.0000        0.0000
  44795.4167  08/22/2022        0.0000        5.4611        0.0000        0.0000        0.0000        0.0000
  44795.4583  08/22/2022        0.0000        5.4591        0.0000        0.0000        0.0000        0.0000
  44795.5000  08/22/2022        0.0000        5.4572        0.0000        0.0000        0.0000        0.0000
  44795.5417  08/22/2022        0.0000        5.4558        0.0000        0.0000        0.0000        0.0000
  44795.5833  08/22/2022        0.0000        5.4553        0.0000        0.0000        0.0000        0.0000
  44795.6250  08/22/2022        0.0000        5.4547        0.0000        0.0000        0.0000        0.0000
  44795.6667  08/22/2022        0.0000        5.4544        0.0000        0.0000        0.0000        0.0000
  44795.7083  08/22/2022        0.0000        5.4547        0.0000        0.0000        0.0000        0.0000
  44795.7500  08/22/2022        0.0000        5.4549        0.0000        0.0000        0.0000        0.0000
  44795.7917  08/22/2022        0.0000        5.4557        0.0000        0.0000        0.0000        0.0000
  44795.8333  08/22/2022        0.0000        5.4583        0.0000        0.0000        0.0000        0.0000
  44795.8750  08/22/2022        0.0000        5.4611        0.0000        0.0000        0.0000        0.0000
  44795.9167  08/22/2022        0.0000        5.4636        0.0000        0.0000        0.0000        0.0000
  44795.9583  08/22/2022        0.0000        5.4645        0.0000        0.0000        0.0000        0.0000
  44796.0000  08/23/2022        0.0000        5.4653        0.0000        0.0000        0.0000        0.0000
  44796.0417  08/23/2022        0.0000        5.4659        0.0000        0.0000        0.0000        0.0000
  44796.0833  08/23/2022        0.0000        5.4666        0.0000        0.0000        0.0000        0.0000
  44796.1250  08/23/2022        0.0000        5.4674        0.0000        0.0000        0.0000        0.0000
  44796.1667  08/23/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44796.2083  08/23/2022        0.0000        5.4683        0.0000        0.0000        0.0000        0.0000
  44796.2500  08/23/2022        0.0000        5.4685        0.0000        0.0000        0.0000        0.0000
  44796.2917  08/23/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44796.3333  08/23/2022        0.0000        5.4656        0.0000        0.0000        0.0000        0.0000
  44796.3750  08/23/2022        0.0000        5.4633        0.0000        0.0000        0.0000        0.0000
  44796.4167  08/23/2022        0.0000        5.4611        0.0000        0.0000        0.0000        0.0000
  44796.4583  08/23/2022        0.0000        5.4591        0.0000        0.0000        0.0000        0.0000
  44796.5000  08/23/2022        0.0000        5.4572        0.0000        0.0000        0.0000        0.0000
  44796.5417  08/23/2022        0.0000        5.4558        0.0000        0.0000        0.0000        0.0000
  44796.5833  08/23/2022        0.0000        5.4553        0.0000        0.0000        0.0000        0.0000
  44796.6250  08/23/2022        0.0000        5.4549        0.0000        0.0000        0.0000        0.0000
  44796.6667  08/23/2022        0.0000        5.4547        0.0000        0.0000        0.0000        0.0000
  44796.7083  08/23/2022        0.0000        5.4551        0.0000        0.0000        0.0000        0.0000
  44796.7500  08/23/2022        0.0000        5.4555        0.0000        0.0000        0.0000        0.0000
  44796.7917  08/23/2022        0.0000        5.4564        0.0000        0.0000        0.0000        0.0000
  44796.8333  08/23/2022        0.0000        5.4586        0.0000        0.0000        0.0000        0.0000
  44796.8750  08/23/2022        0.0000        5.4609        0.0000        0.0000        0.0000        0.0000
  44796.9167  08/23/2022        0.0000        5.4630        0.0000        0.0000        0.0000        0.0000
  44796.9583  08/23/2022        0.0000        5.4640        0.0000        0.0000        0.0000        0.0000
  44797.0000  08/24/2022        0.0000        5.4645        0.0000        0.0000        0.0000        0.0000
  44797.0417  08/24/2022        0.0000        5.4641        0.0000        0.0000        0.0000        0.0000
  44797.0833  08/24/2022        0.0000        5.4649        0.0000        0.0000        0.0000        0.0000
  44797.1250  08/24/2022        0.0000        5.4658        0.0000        0.0000        0.0000        0.0000
  44797.1667  08/24/2022        0.0000        5.4667        0.0000        0.0000        0.0000        0.0000
  44797.2083  08/24/2022        0.0000        5.4674        0.0000        0.0000        0.0000        0.0000
  44797.2500  08/24/2022        0.0000        5.4682        0.0000        0.0000        0.0000        0.0000
  44797.2917  08/24/2022        0.0000        5.4679        0.0000        0.0000        0.0000        0.0000
  44797.3333  08/24/2022        0.0000        5.4649        0.0000        0.0000        0.0000        0.0000
  44797.3750  08/24/2022        0.0000        5.4621        0.0000        0.0000        0.0000        0.0000
  44797.4167  08/24/2022        0.0000        5.4596        0.0000        0.0000        0.0000        0.0000
  44797.4583  08/24/2022        0.0000        5.4577        0.0000        0.0000        0.0000        0.0000
  44797.5000  08/24/2022        0.0000        5.4559        0.0000        0.0000        0.0000        0.0000
  44797.5417  08/24/2022        0.0000        5.4547        0.0000        0.0000        0.0000        0.0000
