               time,               Date,           Rainfall,      Inifiltration,         Runoff@end,       WaterStorage,      LeftDischarge,      RightDischarge
  44781.6250  08/08/2022        5.3734        5.3599        0.0000        0.0000        0.0000        0.0000
  44781.6667  08/08/2022        1.2692        1.2659        0.0000        0.0000        0.0000        0.0000
  44781.7083  08/08/2022        5.2938        5.2802        0.0000        0.0000        0.0000        0.0000
  44781.7500  08/08/2022        1.2692        1.2660        0.0000        0.0000        0.0000        0.0000
  44781.7917  08/08/2022        5.2971        5.2839        0.0000        0.0000        0.0000        0.0000
  44781.8333  08/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44781.8750  08/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44781.9167  08/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44781.9583  08/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44782.0000  08/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44782.0417  08/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44782.0833  08/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44782.1250  08/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44782.1667  08/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44782.2083  08/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44782.2500  08/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44782.2917  08/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44782.3333  08/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44782.3750  08/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44782.4167  08/09/2022        1.4219        1.4194        0.0000        0.0000        0.0000        0.0000
  44782.4583  08/09/2022        5.3054        5.2962        0.0000        0.0000        0.0000        0.0000
  44782.5000  08/09/2022        1.2714        1.2682        0.0000        0.0000        0.0000        0.0000
  44782.5417  08/09/2022        5.4688        5.4553        0.0000        0.0000        0.0000        0.0000
  44782.5833  08/09/2022        5.2979        5.2842        0.0000        0.0000        0.0000        0.0000
  44782.6250  08/09/2022        1.2692        1.2656        0.0000        0.0000        0.0000        0.0000
  44782.6667  08/09/2022        5.3731        5.3582        0.0000        0.0000        0.0000        0.0000
  44782.7083  08/09/2022        1.2692        1.2657        0.0000        0.0000        0.0000        0.0000
  44782.7500  08/09/2022        5.2957        5.2813        0.0000        0.0000        0.0000        0.0000
  44782.7917  08/09/2022        1.2648        1.2618        0.0000        0.0000        0.0000        0.0000
  44782.8333  08/09/2022        5.2903        5.2780        0.0000        0.0000        0.0000        0.0000
  44782.8750  08/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44782.9167  08/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44782.9583  08/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44783.0000  08/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44783.0417  08/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44783.0833  08/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44783.1250  08/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44783.1667  08/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44783.2083  08/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44783.2500  08/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44783.2917  08/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44783.3333  08/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44783.3750  08/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44783.4167  08/10/2022        1.4219        1.4192        0.0000        0.0000        0.0000        0.0000
  44783.4583  08/10/2022        5.3688        5.3585        0.0000        0.0000        0.0000        0.0000
  44783.5000  08/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44783.5417  08/10/2022        2.0508        2.0453        0.0000        0.0000        0.0000        0.0000
  44783.5833  08/10/2022        5.4688        5.4540        0.0000        0.0000        0.0000        0.0000
  44783.6250  08/10/2022        5.2979        5.2830        0.0000        0.0000        0.0000        0.0000
  44783.6667  08/10/2022        1.2692        1.2655        0.0000        0.0000        0.0000        0.0000
  44783.7083  08/10/2022        5.2956        5.2804        0.0000        0.0000        0.0000        0.0000
  44783.7500  08/10/2022        1.2692        1.2656        0.0000        0.0000        0.0000        0.0000
  44783.7917  08/10/2022        5.2971        5.2824        0.0000        0.0000        0.0000        0.0000
  44783.8333  08/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44783.8750  08/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44783.9167  08/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44783.9583  08/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44784.0000  08/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44784.0417  08/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44784.0833  08/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44784.1250  08/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44784.1667  08/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44784.2083  08/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44784.2500  08/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44784.2917  08/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44784.3333  08/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44784.3750  08/11/2022        1.4219        1.4195        0.0000        0.0000        0.0000        0.0000
  44784.4167  08/11/2022        5.3010        5.2922        0.0000        0.0000        0.0000        0.0000
  44784.4583  08/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44784.5000  08/11/2022        2.0508        2.0456        0.0000        0.0000        0.0000        0.0000
  44784.5417  08/11/2022        5.3020        5.2886        0.0000        0.0000        0.0000        0.0000
  44784.5833  08/11/2022        1.2692        1.2658        0.0000        0.0000        0.0000        0.0000
  44784.6250  08/11/2022        5.2926        5.2784        0.0000        0.0000        0.0000        0.0000
  44784.6667  08/11/2022        1.2692        1.2657        0.0000        0.0000        0.0000        0.0000
  44784.7083  08/11/2022        5.2961        5.2817        0.0000        0.0000        0.0000        0.0000
  44784.7500  08/11/2022        1.2648        1.2615        0.0000        0.0000        0.0000        0.0000
  44784.7917  08/11/2022        5.2973        5.2834        0.0000        0.0000        0.0000        0.0000
  44784.8333  08/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44784.8750  08/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44784.9167  08/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44784.9583  08/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44785.0000  08/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44785.0417  08/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44785.0833  08/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44785.1250  08/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44785.1667  08/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44785.2083  08/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44785.2500  08/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44785.2917  08/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44785.3333  08/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44785.3750  08/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44785.4167  08/12/2022        1.4219        1.4192        0.0000        0.0000        0.0000        0.0000
  44785.4583  08/12/2022        5.3065        5.2965        0.0000        0.0000        0.0000        0.0000
  44785.5000  08/12/2022        1.2692        1.2660        0.0000        0.0000        0.0000        0.0000
  44785.5417  08/12/2022        5.3025        5.2893        0.0000        0.0000        0.0000        0.0000
  44785.5833  08/12/2022        1.2692        1.2657        0.0000        0.0000        0.0000        0.0000
  44785.6250  08/12/2022        5.3791        5.3644        0.0000        0.0000        0.0000        0.0000
  44785.6667  08/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44785.7083  08/12/2022        2.0508        2.0450        0.0000        0.0000        0.0000        0.0000
  44785.7500  08/12/2022        5.3632        5.3482        0.0000        0.0000        0.0000        0.0000
  44785.7917  08/12/2022        1.2692        1.2661        0.0000        0.0000        0.0000        0.0000
  44785.8333  08/12/2022        5.2902        5.2773        0.0000        0.0000        0.0000        0.0000
  44785.8750  08/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44785.9167  08/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44785.9583  08/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.0000  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.0417  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.0833  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.1250  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.1667  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.2083  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.2500  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.2917  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.3333  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.3750  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.4167  08/13/2022        1.4219        1.4192        0.0000        0.0000        0.0000        0.0000
  44786.4583  08/13/2022        5.2974        5.2875        0.0000        0.0000        0.0000        0.0000
  44786.5000  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.5417  08/13/2022        2.0508        2.0455        0.0000        0.0000        0.0000        0.0000
  44786.5833  08/13/2022        5.3020        5.2883        0.0000        0.0000        0.0000        0.0000
  44786.6250  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.6667  08/13/2022        2.0508        2.0454        0.0000        0.0000        0.0000        0.0000
  44786.7083  08/13/2022        5.2933        5.2793        0.0000        0.0000        0.0000        0.0000
  44786.7500  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.7917  08/13/2022        2.0508        2.0463        0.0000        0.0000        0.0000        0.0000
  44786.8333  08/13/2022        5.3703        5.3586        0.0000        0.0000        0.0000        0.0000
  44786.8750  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.9167  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44786.9583  08/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.0000  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.0417  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.0833  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.1250  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.1667  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.2083  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.2500  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.2917  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.3333  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.3750  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.4167  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.4583  08/14/2022        1.4219        1.4186        0.0000        0.0000        0.0000        0.0000
  44787.5000  08/14/2022        5.3032        5.2911        0.0000        0.0000        0.0000        0.0000
  44787.5417  08/14/2022        1.2714        1.2679        0.0000        0.0000        0.0000        0.0000
  44787.5833  08/14/2022        5.2943        5.2799        0.0000        0.0000        0.0000        0.0000
  44787.6250  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.6667  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.7083  08/14/2022        1.4219        1.4179        0.0000        0.0000        0.0000        0.0000
  44787.7500  08/14/2022        5.3009        5.2860        0.0000        0.0000        0.0000        0.0000
  44787.7917  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.8333  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.8750  08/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44787.9167  08/14/2022        1.4219        1.4197        0.0000        0.0000        0.0000        0.0000
  44787.9583  08/14/2022        5.2961        5.2880        0.0000        0.0000        0.0000        0.0000
  44788.0000  08/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44788.0417  08/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44788.0833  08/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44788.1250  08/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44788.1667  08/15/2022        0.2925        0.2920        0.0000        0.0000        0.0000        0.0000
  44788.2083  08/15/2022        1.0348        1.0329        0.0000        0.0000        0.0000        0.0000
  44788.2500  08/15/2022        0.7000        0.7000        0.0000        0.0000        0.0000        0.0000
  44788.2917  08/15/2022        2.4608        2.4608        0.0000        0.0000        0.0000        0.0000
  44788.3333  08/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44788.3750  08/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44788.4167  08/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44788.4583  08/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44788.5000  08/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44788.5417  08/15/2022        1.4219        1.4188        0.0000        0.0000        0.0000        0.0000
  44788.5833  08/15/2022        5.3045        5.2930        0.0000        0.0000        0.0000        0.0000
  44788.6250  08/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44788.6667  08/15/2022        2.0508        2.0460        0.0000        0.0000        0.0000        0.0000
  44788.7083  08/15/2022        5.3011        5.2887        0.0000        0.0000        0.0000        0.0000
  44788.7500  08/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44788.7917  08/15/2022        2.0508        2.0472        0.0000        0.0000        0.0000        0.0000
  44788.8333  08/15/2022        7.5034        7.4938        0.0000        0.0000        0.0000        0.0000
  44788.8750  08/15/2022       69.8184       69.8109        0.0000        0.0000        0.0000        0.0000
  44788.9167  08/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44788.9583  08/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.0000  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.0417  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.0833  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.1250  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.1667  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.2083  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.2500  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.2917  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.3333  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.3750  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.4167  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.4583  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.5000  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.5417  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.5833  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.6250  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.6667  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.7083  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.7500  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.7917  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.8333  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.8750  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.9167  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44789.9583  08/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.0000  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.0417  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.0833  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.1250  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.1667  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.2083  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.2500  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.2917  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.3333  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.3750  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.4167  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.4583  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.5000  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.5417  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.5833  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.6250  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.6667  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.7083  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.7500  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.7917  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.8333  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.8750  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.9167  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44790.9583  08/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.0000  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.0417  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.0833  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.1250  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.1667  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.2083  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.2500  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.2917  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.3333  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.3750  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.4167  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.4583  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.5000  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.5417  08/18/2022        1.4219        1.4183        0.0000        0.0000        0.0000        0.0000
  44791.5833  08/18/2022        5.3261        5.3128        0.0000        0.0000        0.0000        0.0000
  44791.6250  08/18/2022        0.9943        0.9916        0.0000        0.0000        0.0000        0.0000
  44791.6667  08/18/2022        5.4688        5.4538        0.0000        0.0000        0.0000        0.0000
  44791.7083  08/18/2022        5.3067        5.2924        0.0000        0.0000        0.0000        0.0000
  44791.7500  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.7917  08/18/2022        1.8229        1.8186        0.0000        0.0000        0.0000        0.0000
  44791.8333  08/18/2022        5.3029        5.2905        0.0000        0.0000        0.0000        0.0000
  44791.8750  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.9167  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44791.9583  08/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44792.0000  08/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44792.0417  08/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44792.0833  08/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44792.1250  08/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44792.1667  08/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44792.2083  08/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44792.2500  08/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44792.2917  08/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44792.3333  08/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44792.3750  08/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44792.4167  08/19/2022        1.4219        1.4194        0.0000        0.0000        0.0000        0.0000
  44792.4583  08/19/2022        5.3144        5.3054        0.0000        0.0000        0.0000        0.0000
  44792.5000  08/19/2022        1.9032        1.8990        0.0000        0.0000        0.0000        0.0000
  44792.5417  08/19/2022        5.3075        5.2957        0.0000        0.0000        0.0000        0.0000
  44792.5833  08/19/2022        1.2714        1.2684        0.0000        0.0000        0.0000        0.0000
  44792.6250  08/19/2022        5.3732        5.3607        0.0000        0.0000        0.0000        0.0000
  44792.6667  08/19/2022        1.2714        1.2684        0.0000        0.0000        0.0000        0.0000
  44792.7083  08/19/2022        5.3009        5.2887        0.0000        0.0000        0.0000        0.0000
  44792.7500  08/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44792.7917  08/19/2022        2.0508        2.0473        0.0000        0.0000        0.0000        0.0000
  44792.8333  08/19/2022        5.2914        5.2824        0.0000        0.0000        0.0000        0.0000
  44792.8750  08/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44792.9167  08/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44792.9583  08/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.0000  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.0417  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.0833  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.1250  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.1667  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.2083  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.2500  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.2917  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.3333  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.3750  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.4167  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.4583  08/20/2022        1.4219        1.4194        0.0000        0.0000        0.0000        0.0000
  44793.5000  08/20/2022        5.3102        5.3010        0.0000        0.0000        0.0000        0.0000
  44793.5417  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.5833  08/20/2022        1.8229        1.8189        0.0000        0.0000        0.0000        0.0000
  44793.6250  08/20/2022        5.3036        5.2919        0.0000        0.0000        0.0000        0.0000
  44793.6667  08/20/2022        1.7654        1.7613        0.0000        0.0000        0.0000        0.0000
  44793.7083  08/20/2022        5.3017        5.2895        0.0000        0.0000        0.0000        0.0000
  44793.7500  08/20/2022        1.2692        1.2663        0.0000        0.0000        0.0000        0.0000
  44793.7917  08/20/2022        5.2951        5.2832        0.0000        0.0000        0.0000        0.0000
  44793.8333  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.8750  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.9167  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44793.9583  08/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44794.0000  08/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44794.0417  08/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44794.0833  08/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44794.1250  08/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44794.1667  08/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44794.2083  08/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44794.2500  08/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44794.2917  08/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44794.3333  08/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44794.3750  08/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44794.4167  08/21/2022        1.4219        1.4195        0.0000        0.0000        0.0000        0.0000
  44794.4583  08/21/2022        5.3042        5.2953        0.0000        0.0000        0.0000        0.0000
  44794.5000  08/21/2022        1.2714        1.2684        0.0000        0.0000        0.0000        0.0000
  44794.5417  08/21/2022        5.2999        5.2877        0.0000        0.0000        0.0000        0.0000
  44794.5833  08/21/2022        1.2692        1.2659        0.0000        0.0000        0.0000        0.0000
  44794.6250  08/21/2022        5.3014        5.2879        0.0000        0.0000        0.0000        0.0000
  44794.6667  08/21/2022        1.2692        1.2658        0.0000        0.0000        0.0000        0.0000
  44794.7083  08/21/2022        5.3020        5.2882        0.0000        0.0000        0.0000        0.0000
  44794.7500  08/21/2022        1.2692        1.2660        0.0000        0.0000        0.0000        0.0000
